주소,Longitude,Latitude,자치구
서울특별시 강서구  마곡서로 33 (마곡동),126.822611032,37.557822,강서구
서울특별시 강서구 강서로 216-23,126.837553992,37.5457337666,강서구
서울특별시 강서구 강서로15길 40 (화곡동),126.843815,37.5323019,강서구
서울특별시 강서구 강서로17길 130 (화곡동),126.838533,37.532117,강서구
서울특별시 강서구 강서로31길 48 (화곡동),126.839074,37.5401017,강서구
서울특별시 강서구 강서로45길 113 (내발산동),126.831027,37.5503201,강서구
서울특별시 강서구 강서로46길 23 (내발산동),126.8377005,37.551248,강서구
서울특별시 강서구 강서로47길 126,126.8291829,37.5536597,강서구
서울특별시 강서구 강서로56가길 55 (등촌동),126.840249,37.562025,강서구
서울특별시 강서구 강서로56나길 140 (등촌동),126.8446617,37.5648029,강서구
서울특별시 강서구 강서로56나길 34 (등촌동),126.8425361,37.5606951,강서구
서울특별시 강서구 곰달래로25길 4 (화곡동),126.849217,37.530958,강서구
서울특별시 강서구 곰달래로31가길 27 (화곡동),126.8524559,37.5327032,강서구
서울특별시 강서구 곰달래로47길 88 (화곡동),126.855313,37.5351277,강서구
서울특별시 강서구 곰달래로49길 10 (화곡동),126.85806,37.532147,강서구
서울특별시 강서구 곰달래로53길 30-20 (화곡동),126.860173,37.533599,강서구
서울특별시 강서구 곰달래로57길 39 (화곡동),126.861588,37.533979,강서구
서울특별시 강서구 공항대로 491 (등촌동),126.8621938,37.553469,강서구
서울특별시 강서구 공항대로36길 74 (내발산동),126.83610183,37.5557076033,강서구
서울특별시 강서구 공항대로39길 100 (등촌동 대림아파트),126.8465439,37.562539,강서구
서울특별시 강서구 공항대로3길 18 (공항동),126.8110312,37.5627589,강서구
서울특별시 강서구 공항대로58가길 39 (등촌동),126.8610512,37.550429,강서구
서울특별시 강서구 금낭화로 222 (방화동),126.8108471,37.5803891,강서구
서울특별시 강서구 금낭화로11길 48 (방화동),126.810033,37.569417,강서구
서울특별시 강서구 금낭화로13길 47-9 (방화동),126.808358,37.571228,강서구
서울특별시 강서구 까치산로 116 (화곡동),126.8500391,37.5481774,강서구
서울특별시 강서구 까치산로10길 70 (화곡동),126.847465,37.5403602,강서구
서울특별시 강서구 까치산로22길 38 (화곡동),126.85254,37.5481125,강서구
서울특별시 강서구 까치산로2길 43 (화곡동),126.843663,37.539273,강서구
서울특별시 강서구 남부순환로11가길 89 (공항동),126.81324,37.5576234,강서구
서울특별시 강서구 남부순환로7길 39 (공항동),126.809662,37.558943,강서구
서울특별시 강서구 등촌로13자길 42-14 (화곡동),126.8556963,37.5390734,강서구
서울특별시 강서구 등촌로35길 12 (등촌동),126.8616338,37.5420258,강서구
서울특별시 강서구 등촌로39길 71 (등촌동),126.8577618,37.547477,강서구
서울특별시 강서구 마곡서1로 68 (마곡동),126.821544,37.5632004,강서구
서울특별시 강서구 방화대로34길 2 (방화동),126.8174657,37.5682828,강서구
서울특별시 강서구 방화대로47길 43 (방화동),126.814673,37.575537,강서구
서울특별시 강서구 방화대로50길 22 (방화동),126.818936,37.5769308,강서구
서울특별시 강서구 방화대로5다길 22-12 (공항동),126.8146107,37.5555119,강서구
서울특별시 강서구 수명로1길 84 (내발산동),126.823844,37.5527743821,강서구
서울특별시 강서구 양천로 11 (방화동),126.8046641,37.5736852,강서구
서울특별시 강서구 양천로 329 (가양동),126.8395913,37.5701684,강서구
서울특별시 강서구 양천로 646-28 (염창동),126.8677461,37.5529744,강서구
서울특별시 강서구 양천로17길 4-55 (방화동),126.8135129,37.573989,강서구
서울특별시 강서구 양천로30길 4 (마곡동),126.822935,37.5704783,강서구
서울특별시 강서구 양천로69길 49 (염창동),126.8712574,37.5548065,강서구
서울특별시 강서구 양천로6길 92 (방화동),126.807498848,37.5687036382,강서구
서울특별시 강서구 양천로73길 17 (염창동),126.872373,37.5521222,강서구
서울특별시 강서구 양천로75길 44 (염창동),126.875539,37.551473,강서구
서울특별시 강서구 우장산로 45 (내발산동),126.8421907,37.554404,강서구
서울특별시 강서구 우현로 8,126.844554,37.547055,강서구
서울특별시 강서구 월정로 176 (화곡동),126.8360595,37.5347268,강서구
서울특별시 강서구 초록마을로 28 (화곡동),126.8459269,37.543208,강서구
서울특별시 강서구 허준로 109 (가양동),126.8521896,37.566675,강서구
서울특별시 강서구 허준로 186 (가양동),126.8586437,37.5617187,강서구
서울특별시 강서구 허준로 221-22 (가양동),126.8644193,37.561171,강서구
서울특별시 강서구 허준로 47 (가양동 가양2단지아파트),126.8474442,37.5703714,강서구
서울특별시 강서구 화곡로 263 (화곡동),126.846004,37.5492011,강서구
서울특별시 강서구 화곡로13길 107 (화곡동 화곡푸르지오),126.8315655,37.5443631,강서구
서울특별시 강서구 화곡로13길 66 (화곡동),126.8330272,37.5427125,강서구
서울특별시 강서구 화곡로52길 14 (화곡동),126.849063,37.5500087,강서구
서울특별시 강서구 화곡로58길 86 (화곡동),126.8549196,37.551822,강서구
서울특별시 강서구 화곡로63가길 26 (등촌동),126.847951,37.559692,강서구
서울특별시 강서구 화곡로65길 124 (등촌동),126.8480367,37.561389,강서구
서울특별시 강서구 화곡로65길 90 (등촌동),126.8500834,37.5603228,강서구
서울특별시 강서구 화곡로66길 118 (등촌동),126.859332,37.555424,강서구
서울특별시 강서구 화곡로69길 9 (등촌동),126.853766,37.5608016256,강서구
서울특별시 강서구 화곡본동 까치산로4길 101-5,126.847243,37.538834,강서구
서울특별시 관악구 관악로30길 12,126.959438,37.485089,관악구
서울시 노원구 상계10동 695,127.0575035,37.6597665,노원구
서울특별시 관악구 관악로40길 304,126.959278,37.492162,관악구
서울특별시 관악구 관악로5길 61,126.9512177,37.4756972,관악구
서울특별시 관악구 광신길 113,126.925415,37.464018,관악구
서울특별시 관악구 광신길 177,126.9274239,37.467048,관악구
서울특별시 관악구 구암길 1,126.9468782,37.4894968,관악구
서울특별시 관악구 구암길 46,126.948211,37.489766,관악구
서울특별시 관악구 구암길 46,126.948219,37.489742,관악구
서울특별시 관악구 낙성대로 23,126.959865624,37.4767532754,관악구
서울특별시 관악구 낙성대역14길 6,126.964244,37.4738722,관악구
서울특별시 관악구 난곡로 32길 12,126.920157,37.472093,관악구
서울특별시 관악구 난곡로 42,126.9206196,37.4605336,관악구
서울특별시 관악구 난곡로35길 102,126.9166531,37.469235,관악구
서울특별시 관악구 난곡로35길 102,126.9166531,37.4692357,관악구
서울특별시 관악구 난곡로45길 5,126.9153179,37.4762101,관악구
서울특별시 관악구 난우길 40,126.9178433,37.4769379,관악구
서울특별시 관악구 난향3길 31,126.916719,37.461733,관악구
서울특별시 관악구 난향길 9,126.9180741,37.4624143,관악구
서울특별시 관악구 남부순환로 163길 14,126.9221169,37.4850413,관악구
서울특별시 관악구 남부순환로144길 65,126.9134662,37.47838,관악구
서울특별시 관악구 남부순환로145길 6,126.912415,37.4818537,관악구
서울특별시 관악구 남부순환로172길 59-9,126.922468,37.4821964,관악구
서울특별시 관악구 남부순환로246길 25,126.9644352,37.4752921,관악구
서울특별시 관악구 남현2길 90,126.972834,37.4745654,관악구
서울특별시 관악구 남현4길 51,126.9740756,37.473601,관악구
서울특별시 관악구 대학7길 52,126.940952,37.4678163,관악구
서울특별시 관악구 대학7길 61,126.940992,37.468012,관악구
서울특별시 관악구 문성로 234,126.929357,37.478773,관악구
서울특별시 관악구 문성로 79,126.9126806,37.4779763,관악구
서울특별시 관악구 문성로28길 31,126.9272999,37.4771503,관악구
서울특별시 관악구 미성길 123,126.912189332,37.4719665271,관악구
서울특별시 관악구 법원단지2길 15-4,126.919802,37.473654,관악구
서울특별시 관악구 법원단지길 56,126.920254,37.473787,관악구
서울특별시 관악구 보라매로 44,126.927367,37.493126,관악구
서울특별시 관악구 보라매로2길 23,126.9298977,37.4900948,관악구
서울특별시 관악구 봉천로 505,126.9560764,37.4811753,관악구
서울특별시 관악구 봉천로 505,126.956066,37.481192,관악구
서울특별시 관악구 봉천로23다길 23,126.9369662,37.4874654,관악구
서울특별시 관악구 봉천로27길 20,126.939675,37.485148,관악구
서울특별시 관악구 봉천로29길 47,126.941936,37.4855674,관악구
서울특별시 관악구 서원3길 25,126.934115,37.4768877,관악구
서울특별시 관악구 성현로 117,126.9556171,37.4910197,관악구
서울특별시 관악구 솔밭로 20,126.963441,37.4790524,관악구
서울특별시 관악구 시흥대로 164길 27,126.902892885,37.4820145169,관악구
서울특별시 관악구 신림로 114,126.937152,37.4717141,관악구
서울특별시 관악구 신림로 114,126.937141,37.471726,관악구
서울특별시 관악구 신사로10길 29,126.9151491,37.4863192,관악구
서울특별시 관악구 양녕로2가길 41,126.947208,37.485256,관악구
서울특별시 관악구 양녕로6나길 1,126.9492175,37.4854747,관악구
서울특별시 관악구 양산길 18,126.932255608,37.4740592665,관악구
서울특별시 관악구 은천로 69,126.9429033,37.4868591,관악구
서울특별시 관악구 은천로 69,126.9429033,37.486867,관악구
서울특별시 관악구 조원로 114,126.914908,37.484844,관악구
서울특별시 관악구 조원로 67,126.9094507,37.484114,관악구
서울특별시 관악구 참숯5길 12,126.940392857,37.477065816,관악구
서울특별시 관악구 청룡4길 49,126.9428902,37.4808067,관악구
서울특별시 관악구 청룡4길 49,126.942885,37.4808067,관악구
서울특별시 관악구 청림3길 37,126.958378,37.4897327,관악구
서울특별시 관악구 청림5길 22,126.960085,37.489072,관악구
서울특별시 관악구 태흥길 4,126.930942225,37.4663999169,관악구
서울특별시 관악구 행운1길 96,126.9563611,37.482788,관악구
서울특별시 관악구 행운1라길 17,126.9578363,37.4829254,관악구
서울특별시 관악구 행운1라길 17,126.957826,37.482946,관악구
서울특별시 관악구 호암로 498,126.9323353,37.4626215,관악구
서울특별시 관악구 호암로 498,126.932314,37.462655,관악구
서울특별시 구로구 가마산로 174,126.882454,37.491254,구로구
서울특별시 구로구 가마산로 95,126.876892,37.486014,구로구
서울특별시 구로구 가마산로27길 69,126.889366,37.499552,구로구
서울특별시 구로구 개봉로11길 55-16,126.852844,37.487184,구로구
서울특별시 구로구 개봉로11길 98,126.850052,37.488569,구로구
서울특별시 구로구 개봉로16길 30-11,126.858371,37.489738,구로구
서울특별시 구로구 개봉로18길 37,126.857951,37.490828,구로구
서울특별시 구로구 개봉로1다길 16-9,126.850545,37.482858,구로구
서울특별시 구로구 개봉로3길 87,126.851926,37.484691,구로구
서울특별시 구로구 경서로 31,126.856994,37.500666,구로구
서울특별시 구로구 경인로19길 39,126.842328,37.498149,구로구
서울특별시 구로구 경인로19길 8,126.842799,37.495947,구로구
서울특별시 구로구 경인로2길 10,126.826515,37.489624,구로구
서울시 용산구 두텁바위로1나길 19,126.9768814,37.5473351,용산구
서울특별시 구로구 경인로2길 11,126.827693,37.490421,구로구
서울특별시 구로구 경인로46길 13,126.865972,37.497429,구로구
서울특별시 구로구 경인로47가길 35,126.864935,37.502819,구로구
서울특별시 구로구 고척로 213,126.856799,37.506276,구로구
서울특별시 구로구 고척로 30,126.839734,37.497362,구로구
서울특별시 구로구 고척로 62-11,126.842183,37.499496,구로구
서울특별시 구로구 고척로18길 92,126.844997,37.497683,구로구
서울특별시 구로구 고척로21길 55,126.844375,37.504699,구로구
서울특별시 구로구 고척로25길 62,126.846112,37.504546,구로구
서울특별시 구로구 고척로33길 34,126.849058,37.504882,구로구
서울특별시 구로구 구로동로17길 37-4,126.881845,37.488008,구로구
서울특별시 구로구 구로동로28길 55,126.887203,37.490942,구로구
서울특별시 구로구 구로동로7길 27,126.884695,37.486007,구로구
서울특별시 구로구 구로중앙로14길 43,126.892311,37.495045,구로구
서울특별시 구로구 구로중앙로27나길 9,126.885806,37.496915,구로구
서울특별시 구로구 구로중앙로32가길 18,126.835182,37.488806,구로구
서울특별시 구로구 구일로 62,126.874349,37.491746,구로구
서울특별시 구로구 구일로 68,126.872928,37.492795,구로구
서울특별시 구로구 구일로2길 45,126.877571,37.489158,구로구
서울특별시 구로구 남부순환로105길 218,126.884074,37.485301,구로구
서울특별시 구로구 도림로20길 57,126.895119,37.488265,구로구
서울특별시 구로구 디지털로27길 76,126.890596,37.484827,구로구
서울특별시 구로구 디지털로27다길 15,126.889278,37.484935,구로구
서울특별시 구로구 부일로 893,126.825993,37.494071,구로구
서울특별시 구로구 부일로15나길 20-7,126.834389,37.494894,구로구
서울특별시 구로구 부일로17길 5,126.834631,37.49354,구로구
서울특별시 구로구 부일로1길 125,126.817374,37.495235,구로구
서울특별시 구로구 부일로9길 158,126.822241,37.497834,구로구
서울특별시 구로구 새말로 73,126.887942,37.505015,구로구
서울특별시 구로구 서해안로 2201,126.831364,37.486689,구로구
서울특별시 구로구 서해안로24길 22,126.838711,37.489606,구로구
서울특별시 구로구 서해안로28길 18,126.843062,37.492367,구로구
서울특별시 구로구 신도림로 26,126.879493,37.506927,구로구
서울특별시 구로구 신도림로11가길 36,126.876494,37.50727,구로구
서울특별시 구로구 신도림로19길 44,126.883397,37.512325,구로구
서울특별시 구로구 연동로 178,126.8241553,37.47691,구로구
서울특별시 구로구 연동로 284,126.823395,37.485482,구로구
서울특별시 구로구 연동로 320,126.825157,37.487735,구로구
서울특별시 구로구 오류로8길 22,126.842017,37.491162,구로구
서울특별시 구로구 오류로8길 40,126.842809,37.49164,구로구
서울특별시 구로구 오리로 1102-19,126.834631,37.492319,구로구
서울특별시 구로구 오리로 1189,126.835295,37.488971,구로구
서울특별시 구로구 오리로17길 48,126.829017,37.49681,구로구
서울특별시 구로구 중앙로 6,126.86537,37.499261,구로구
서울특별시 구로구 천왕동 산 13-1,126.8410648,37.4838959,구로구
서울특별시 구로구 천왕로1길 11,126.837014,37.481404,구로구
서울특별시 금천구 가산로 99,126.891713,37.476016,금천구
서울특별시 금천구 가산로 9길 35,126.890237,37.475776,금천구
서울특별시 금천구 가산로3길 46,126.893007,37.47232,금천구
서울특별시 금천구 금하로 30길 53,126.916426,37.447427,금천구
서울특별시 금천구 금하로3길 32,126.897608,37.454828,금천구
서울특별시 금천구 남부순환로 1304-11,126.896449,37.47812,금천구
서울특별시 금천구 독산로 108길 37,126.905967,37.479638,금천구
서울특별시 금천구 독산로 10길 24,126.907253,37.449855,금천구
서울특별시 금천구 독산로 12,126.904304,37.448573,금천구
서울특별시 금천구 독산로 23길 26,126.904958,37.454644,금천구
서울특별시 금천구 독산로 47가길 42,126.902101,37.460455,금천구
서울특별시 금천구 독산로 78다길 89,126.908326,37.471725,금천구
서울특별시 금천구 독산로1길 3,126.903493,37.448853,금천구
서울특별시 금천구 독산로36길 14,126.906171,37.45895,금천구
서울특별시 금천구 독산로36나길 21,126.909044,37.459687,금천구
서울특별시 금천구 독산로54길 102,126.908975,37.466715,금천구
서울특별시 금천구 독산로54길 129,126.907262,37.467721,금천구
서울특별시 금천구 독산로54길 251,126.905858,37.472999,금천구
서울특별시 금천구 독산로58가길 88,126.907184,37.465793,금천구
서울특별시 금천구 독산로94길 17,126.904109,37.474613,금천구
서울특별시 금천구 문성로 37,126.907771,37.476876,금천구
서울시 노원구 중계본동 77,127.0834333,37.6486279,노원구
서울특별시 금천구 문성로 51,126.90919,37.47709,금천구
서울특별시 금천구 문성로 62-15,126.909492,37.475454,금천구
서울특별시 금천구 범안로 11길 3,126.890972,37.467249,금천구
서울특별시 금천구 범안로12길 63-3,126.893515,37.464453,금천구
서울특별시 금천구 벚꽃로 38길 35,126.884455,37.482621,금천구
서울특별시 금천구 시흥대로 104길 31,126.900057,37.465514,금천구
서울특별시 금천구 시흥대로 12길 82,126.907423,37.440234,금천구
서울특별시 금천구 시흥대로 150길 79,126.902495,37.477391,금천구
서울특별시 금천구 시흥대로 152길 35,126.900953,37.47686,금천구
서울특별시 금천구 시흥대로 24길 57,126.908303,37.441816,금천구
서울특별시 금천구 시흥대로 38길 78,126.905247,37.446647,금천구
서울특별시 금천구 시흥대로 40길 93,126.908245,37.446718,금천구
서울특별시 금천구 시흥대로 45길 35,126.900257,37.448229,금천구
서울특별시 금천구 시흥대로 460,126.899464,37.474777,금천구
서울특별시 금천구 시흥대로 70길 34,126.901589,37.456392,금천구
서울특별시 금천구 시흥대로 86길 20,126.900294,37.460122,금천구
서울특별시 금천구 시흥대로 90길 63,126.90072,37.462974,금천구
서울특별시 금천구 시흥대로 98길 45,126.900288,37.464258,금천구
서울특별시 금천구 시흥대로47길 43-1,126.899507,37.447009,금천구
서울특별시 금천구 시흥대로79길 37,126.896205,37.458229,금천구
서울특별시 금천구 탑골로 10길 45,126.916887,37.451672,금천구
서울특별시 금천구 탑골로 47-3,126.914914,37.452434,금천구
서울특별시 금천구 탑골로 5길 60,126.912623,37.45465,금천구
서울특별시 금천구 한내로 69-16,126.888356,37.458595,금천구
서울특별시 동작구 강남초등길 15,126.9535841,37.5060798,동작구
서울특별시 동작구 국사봉1길 235-1,126.936019646,37.4932600531,동작구
서울특별시 동작구 노량진로26길 16-40,126.9537363,37.5100908,동작구
서울특별시 동작구 대방동1길 22,126.9253563,37.5005994,동작구
서울특별시 동작구 동작대로13길 22,126.9785565,37.4822359,동작구
서울특별시 동작구 동작대로17길 28,126.9787548,37.4830324,동작구
서울특별시 동작구 동작대로17길 37,126.9774988,37.4827683,동작구
서울특별시 동작구 동작대로29길 214,126.9770792,37.4942206,동작구
서울특별시 동작구 동작대로41길 7,126.9817887,37.4960102,동작구
서울특별시 동작구 등용로8길 3,126.932975132,37.5089070338,동작구
서울특별시 동작구 만양로12가길 69,126.9485347,37.5105474,동작구
서울특별시 동작구 만양로3길 48,126.9433211,37.5082455,동작구
서울특별시 동작구 만양로8길 50,126.9477571,37.5095412,동작구
서울특별시 동작구 매봉로 43,126.9512421,37.5069456,동작구
서울특별시 동작구 사당로 146,126.9651073,37.4886163,동작구
서울특별시 동작구 사당로13길 24,126.972394,37.4851433,동작구
서울특별시 동작구 사당로23길 137,126.97206659,37.4885888366,동작구
서울특별시 동작구 사당로23길 57-14,126.9758314,37.4844848,동작구
서울특별시 동작구 사당로23나길 27,126.975172,37.4882193,동작구
서울특별시 동작구 사당로28길 34,126.9793688,37.4816149,동작구
서울특별시 동작구 사당로30길 90,126.9806795,37.4807693,동작구
서울특별시 동작구 상도로41가길 13,126.9496786,37.5035024,동작구
서울특별시 동작구 상도로47길 51,126.9514916,37.5013154,동작구
서울특별시 동작구 상도로50길 36-1,126.950282576,37.498045856,동작구
서울특별시 동작구 상도로58길 21,126.9527374,37.4949853,동작구
서울특별시 동작구 서달로 115,126.9602147,37.5031946,동작구
서울특별시 동작구 서달로 135,126.960245,37.505334,동작구
서울특별시 동작구 성대로10길 27,126.9352939,37.496778,동작구
서울특별시 동작구 성대로21길 15,126.9370792,37.4986394,동작구
서울특별시 동작구 성대로21길 62,126.9373558,37.4997141,동작구
서울특별시 동작구 성대로6가길 29,126.933186,37.4977312,동작구
서울특별시 동작구 솔밭로 61-6,126.9660323,37.4821306,동작구
서울특별시 동작구 솔밭로74-1,126.9672688,37.4829857,동작구
서울특별시 동작구 시흥대로 644-1,126.9073747,37.4891543,동작구
서울특별시 동작구 신대방2길 14,126.914842462,37.4889831201,동작구
서울특별시 동작구 알마타길 16,126.9265808,37.5102562,동작구
서울특별시 동작구 양녕로 26길 27,126.944257806,37.4973908382,동작구
서울특별시 동작구 양녕로23길 25,126.941139,37.4956159,동작구
서울특별시 동작구 양녕로26길 15,126.9444263,37.4975519,동작구
서울특별시 동작구 양녕로30길 19-4,126.9466497,37.4991639,동작구
서울특별시 동작구 양녕로36길 15,126.9464077,37.5024623,동작구
서울특별시 동작구 여의대방로 28,126.911691628,37.4952734402,동작구
서울특별시 동작구 여의대방로16길 30,126.9160739,37.4957958,동작구
서울특별시 동작구 여의대방로24길 113,126.9263253,37.4992729,동작구
서울특별시 동작구 여의대방로24나길 6,126.9211621,37.4983617,동작구
서울특별시 동작구 여의대방로36길 105,126.9318509,37.50881,동작구
서울특별시 동작구 여의대방로36길 11,126.9229536,37.5045718,동작구
서울특별시 동작구 여의대방로44길 49,126.929207,37.5089258,동작구
서울특별시 동작구 장승배기로 14,126.9440809,37.5004006,동작구
서울특별시 동작구 장승배기로 160,126.9409291,37.5113579,동작구
서울특별시 동작구 장승배기로20길 46-3,126.9426084,37.5089816,동작구
서울특별시 동작구 장승배기로5길 16,126.9399433,37.5014791,동작구
서울특별시 동작구 현충로 87,126.9650367,37.5084802,동작구
서울특별시 동작구 흑석로 47,126.955905,37.5064905,동작구
서울특별시 동작구 흑석로13길 3,126.9603799,37.5088159,동작구
서울특별시 동작구 흑석한강로 28,126.965111957,37.5046357172,동작구
서울특별시 마포구 대흥로 11,126.9364116,37.5426573,마포구
서울특별시 마포구 대흥로 33,126.937809,37.5442479,마포구
서울특별시 마포구 도화2길 64,126.9494344,37.5384272,마포구
서울특별시 마포구 도화4길 62,126.951590224,37.5395033569,마포구
서울특별시 마포구 도화4길 94,126.950425,37.538243,마포구
서울특별시 마포구 독막로28길 19,126.9374573,37.546231,마포구
서울특별시 마포구 마포대로4나길 28,126.945485786,37.5379978285,마포구
서울특별시 마포구 만리재옛길 13,126.9537786,37.5457002,마포구
서울특별시 마포구 새창로6다길 22,126.9538738,37.5402588,마포구
서울특별시 마포구 월드컵로42길 30,126.8821522,37.5796975,마포구
서울특별시 마포구 월드컵로42길 30,126.882158,37.5796975,마포구
